SaleID,ProductID,QuantitySold,SaleDate,SalespersonID
3009,25,3,2/8/2025,21
3010,43,4,12/17/2024,7
3011,38,7,8/29/2024,78
3012,27,7,1/28/2025,30
3013,24,4,11/14/2024,22
3014,43,9,1/27/2025,14
3015,43,6,6/10/2024,55
3016,46,8,5/12/2025,89
3017,16,7,8/19/2024,67
3018,2,4,3/3/2025,5
3019,2,2,11/28/2023,69
3020,5,2,10/18/2023,59
3021,46,8,9/7/2024,9
3022,21,8,2/2/2025,48
3023,10,1,11/19/2024,37
3024,42,1,4/9/2024,68
3025,18,4,3/29/2024,20
3026,26,1,10/16/2024,85
3027,20,1,3/11/2024,50
3028,41,5,7/31/2023,24
3029,36,1,8/21/2024,71
3030,49,6,2/8/2025,49
3031,21,4,8/21/2024,8
3032,2,5,5/26/2024,75
3033,46,9,7/1/2025,73
3034,33,2,8/22/2023,6
3035,23,3,1/3/2024,40
3036,39,3,6/22/2024,81
3037,31,9,9/16/2023,54
3038,4,3,4/15/2024,77
3039,41,5,11/17/2023,17
3040,3,6,4/11/2024,51
3041,37,6,3/22/2025,2
3042,10,6,3/2/2024,30
3043,42,1,7/25/2024,32
3044,32,6,9/22/2024,50
3045,36,1,12/25/2024,100
3046,49,6,8/8/2023,71
3047,27,6,4/30/2024,16
3048,49,3,12/15/2023,83
3049,19,3,11/23/2023,79
3050,38,6,1/10/2024,55
3051,1,2,2/3/2024,57
3052,26,5,7/16/2025,78
3053,46,3,6/25/2024,45
3054,13,5,3/13/2024,52
3055,35,3,8/8/2023,71
3056,2,2,5/8/2024,47
3057,22,4,5/9/2024,33
3058,39,5,12/23/2023,98
3059,28,6,2/14/2024,24
3060,44,2,7/11/2025,35
3061,2,3,2/22/2024,64
3062,11,3,12/15/2023,85
3063,48,6,7/17/2024,88
3064,37,1,1/19/2025,80
3065,26,7,6/5/2024,60
3066,28,8,2/21/2025,81
3067,26,7,5/8/2025,29
3068,17,4,11/30/2023,18
3069,3,7,9/15/2023,58
3070,14,1,2/22/2024,48
3071,16,8,11/26/2023,11
3072,49,3,3/27/2025,3
3073,36,9,12/12/2023,42
3074,28,1,6/21/2025,18
3075,28,6,10/13/2023,16
3076,25,1,10/3/2024,41
3077,9,8,10/31/2023,65
3078,11,3,9/27/2023,43
3079,37,4,9/29/2024,43
3080,43,6,4/25/2024,91
3081,45,4,8/10/2024,31
3082,21,8,12/18/2023,28
3083,2,9,12/16/2023,51
3084,34,5,11/7/2024,27
3085,42,1,1/7/2025,9
3086,13,8,9/14/2023,38
3087,5,2,9/16/2024,36
3088,11,6,3/10/2024,60
3089,29,6,3/3/2024,91
3090,47,7,11/3/2024,57
3091,28,9,12/7/2023,47
3092,28,1,11/3/2024,90
3093,5,8,5/20/2025,91
3094,20,5,5/12/2025,68
3095,37,6,8/2/2024,51
3096,39,8,1/19/2025,58
3097,10,8,11/20/2023,48
3098,32,7,9/12/2023,59
3099,29,7,5/21/2025,76
3100,2,1,3/27/2025,47
3101,1,8,9/22/2023,15
3102,20,3,5/25/2024,94
3103,1,5,4/7/2024,78
3104,4,4,5/29/2025,72
3105,15,3,7/11/2025,92
3106,47,5,11/26/2023,95
3107,30,3,12/30/2024,2
3108,6,9,12/12/2023,79
3109,38,9,3/7/2024,61
3110,1,6,2/4/2025,40
3111,7,3,7/5/2025,43
3112,5,5,2/3/2025,48
3113,49,8,1/25/2025,72
3114,7,9,12/19/2024,69
3115,36,3,8/13/2023,57
3116,3,5,6/26/2025,68
3117,12,2,9/6/2024,12
3118,15,2,4/6/2024,74
3119,20,2,10/12/2024,68
3120,41,6,12/26/2024,51
3121,21,3,11/12/2024,74
3122,32,5,7/10/2025,29
3123,12,8,1/14/2024,92
3124,37,5,9/3/2024,29
3125,40,2,9/25/2023,83
3126,47,6,2/23/2025,13
3127,7,2,2/3/2025,57
3128,45,8,9/4/2024,98
3129,31,2,3/9/2025,46
3130,1,7,2/9/2025,20
3131,11,4,6/1/2024,82
3132,45,4,2/8/2024,59
3133,34,8,12/16/2023,36
3134,19,4,6/8/2024,1
3135,11,8,4/4/2025,90
3136,33,9,7/26/2024,3
3137,33,8,9/7/2024,44
3138,8,4,7/18/2024,55
3139,45,5,9/26/2024,60
3140,8,6,9/6/2023,3
3141,34,9,6/23/2025,85
3142,40,5,2/16/2025,63
3143,27,2,10/5/2024,82
3144,29,7,11/5/2023,31
3145,14,6,7/19/2024,100
3146,34,3,7/6/2024,61
3147,45,8,5/4/2025,49
3148,37,3,11/13/2024,44
3149,1,4,10/11/2024,52
3150,9,9,1/9/2025,31
3151,10,4,4/3/2024,72
3152,30,2,4/9/2025,89
3153,43,9,4/19/2025,49
3154,18,8,2/9/2024,46
3155,17,4,11/1/2024,54
3156,6,6,6/18/2025,84
3157,11,6,8/15/2023,11
3158,24,2,5/2/2024,65
3159,36,9,8/2/2023,85
3160,33,6,1/11/2024,17
3161,33,5,10/28/2024,28
3162,18,2,8/30/2024,82
3163,5,1,7/17/2024,93
3164,31,7,5/16/2025,74
3165,16,4,3/12/2025,9
3166,2,7,10/30/2024,34
3167,9,5,1/30/2025,20
3168,2,1,3/17/2024,95
3169,37,5,5/6/2024,3
3170,20,4,12/28/2023,1
3171,17,1,2/5/2025,60
3172,25,2,8/28/2024,97
3173,19,9,11/5/2023,50
3174,42,1,5/29/2025,8
3175,8,4,12/16/2023,18
3176,11,8,4/12/2024,30
3177,13,5,3/18/2025,97
3178,13,7,6/19/2025,22
3179,9,2,12/30/2024,81
3180,5,4,12/25/2024,9
3181,18,4,4/17/2025,22
3182,40,1,11/1/2024,10
3183,14,8,5/7/2025,97
3184,34,3,12/6/2024,67
3185,22,4,3/30/2025,81
3186,48,2,8/8/2023,9
3187,33,5,9/30/2024,47
3188,24,5,11/30/2024,40
3189,29,3,1/28/2025,36
3190,13,8,9/11/2023,19
3191,50,1,1/8/2025,98
3192,27,2,12/25/2023,2
3193,1,1,8/27/2024,45
3194,7,6,1/22/2025,91
3195,4,4,9/5/2024,83
3196,10,1,8/30/2023,33
3197,40,7,6/24/2024,64
3198,35,9,6/7/2025,26
3199,39,5,7/17/2025,34
3200,16,7,11/25/2024,63
3201,27,4,10/21/2024,28
3202,20,4,7/3/2024,80
3203,10,4,9/12/2023,86
3204,45,5,1/12/2024,92
3205,33,8,6/10/2024,78
3206,7,4,9/23/2023,6
3207,42,7,7/1/2024,11
3208,44,9,12/29/2024,46
3209,46,6,9/13/2024,20
3210,22,4,1/4/2025,36
3211,43,5,10/2/2024,16
3212,17,8,8/9/2024,70
3213,9,4,5/7/2024,72
3214,40,4,11/9/2024,45
3215,10,7,10/8/2023,100
3216,36,6,10/31/2024,48
3217,31,1,1/29/2024,4
3218,31,9,6/11/2024,48
3219,5,5,8/4/2023,98
3220,18,2,2/19/2025,84
3221,6,5,5/2/2025,88
3222,42,8,5/18/2025,67
3223,50,6,6/23/2025,28
3224,28,8,9/28/2024,30
3225,43,5,8/16/2024,29
3226,24,4,10/29/2023,21
3227,5,3,1/11/2024,42
3228,28,2,10/12/2024,91
3229,3,9,7/31/2024,50
3230,18,1,7/15/2024,89
3231,4,2,6/6/2024,3
3232,40,6,3/18/2025,65
3233,49,6,7/29/2024,23
3234,42,1,11/17/2024,5
3235,32,8,11/13/2023,95
3236,32,4,6/14/2024,25
3237,19,7,5/25/2025,35
3238,29,9,7/25/2023,65
3239,33,2,12/2/2023,79
3240,2,7,8/10/2024,39
3241,11,1,1/9/2024,88
3242,47,3,11/2/2024,98
3243,33,4,7/4/2025,18
3244,41,3,9/17/2023,25
3245,40,8,11/21/2023,100
3246,1,7,1/3/2024,1
3247,42,3,7/8/2025,62
3248,17,7,4/29/2025,9
3249,50,2,2/17/2025,41
3250,16,3,2/11/2024,95
3251,2,7,11/3/2024,22
3252,49,5,1/2/2024,66
3253,4,9,8/26/2024,45
3254,32,8,4/22/2025,52
3255,7,6,3/16/2024,20
3256,29,4,1/19/2024,87
3257,9,3,5/27/2025,12
3258,35,6,10/24/2024,74
3259,5,9,8/7/2023,64
3260,50,5,4/22/2025,32
3261,21,7,8/23/2024,62
3262,17,7,9/14/2023,5
3263,39,7,5/27/2024,44
3264,14,9,3/26/2025,29
3265,32,2,8/19/2023,33
3266,15,8,12/27/2023,87
3267,21,2,11/6/2024,100
3268,14,1,10/30/2024,13
3269,41,6,5/23/2024,50
3270,16,2,11/11/2024,2
3271,1,5,6/3/2024,75
3272,40,1,12/18/2023,28
3273,18,7,3/15/2024,89
3274,34,1,6/28/2025,100
3275,26,8,7/22/2024,18
3276,36,5,4/19/2025,73
3277,21,5,6/3/2024,66
3278,1,3,3/20/2025,100
3279,27,2,8/17/2024,46
3280,11,6,2/11/2025,17
3281,38,4,7/21/2023,33
3282,14,4,5/11/2024,99
3283,28,6,9/4/2023,33
3284,27,2,12/9/2024,96
3285,22,2,8/30/2024,84
3286,21,4,1/14/2024,30
3287,24,6,6/18/2024,22
3288,19,2,11/26/2023,53
3289,24,7,9/28/2024,89
3290,26,8,5/25/2025,46
3291,25,9,3/6/2024,44
3292,45,6,12/22/2024,75
3293,44,2,9/16/2023,34
3294,29,6,5/11/2025,28
3295,10,8,1/31/2025,35
3296,11,1,7/10/2024,68
3297,24,6,10/19/2023,9
3298,24,1,9/4/2024,22
3299,12,6,9/5/2023,61
3300,7,4,8/17/2023,89
3301,40,3,2/7/2025,85
3302,17,3,7/26/2023,25
3303,35,4,8/6/2023,81
3304,6,3,9/30/2024,79
3305,12,9,10/25/2024,41
3306,15,4,9/29/2023,7
3307,32,1,6/22/2024,59
3308,23,4,12/3/2023,96
3309,7,1,2/22/2024,72
3310,38,3,12/21/2024,67
3311,31,4,1/12/2025,33
3312,29,4,11/14/2023,100
3313,44,9,6/17/2025,81
3314,28,6,5/8/2025,65
3315,12,3,4/15/2024,100
3316,27,7,7/6/2025,60
3317,4,4,3/23/2025,81
3318,21,7,4/9/2024,58
3319,9,2,12/27/2024,44
3320,49,7,11/20/2024,48
3321,34,8,9/1/2024,37
3322,37,7,3/13/2025,25
3323,21,6,7/6/2024,25
3324,23,4,1/9/2025,57
3325,24,9,11/17/2023,13
3326,10,1,4/10/2024,77
3327,38,5,2/2/2024,12
3328,6,1,12/25/2023,96
3329,21,1,11/30/2023,99
3330,37,6,6/1/2025,92
3331,29,6,12/31/2023,63
3332,40,7,4/23/2024,62
3333,21,9,6/2/2024,84
3334,22,6,3/5/2025,28
3335,35,2,10/6/2024,55
3336,46,4,9/22/2023,95
3337,5,9,5/30/2025,88
3338,15,2,7/11/2025,75
3339,41,7,9/11/2023,42
3340,47,4,9/26/2023,61
3341,19,6,1/4/2024,80
3342,16,1,2/7/2024,38
3343,40,8,6/12/2024,81
3344,47,6,4/29/2025,5
3345,43,7,1/10/2024,84
3346,23,6,12/25/2023,48
3347,4,7,5/9/2025,35
3348,21,5,6/5/2024,48
3349,24,3,3/16/2025,14
3350,42,6,7/23/2023,54
3351,26,9,10/28/2023,26
3352,42,6,6/8/2025,43
3353,2,9,4/27/2024,42
3354,40,2,4/27/2025,88
3355,8,1,11/6/2023,95
3356,9,4,7/17/2024,18
3357,2,5,10/12/2024,55
3358,14,7,3/13/2024,50
3359,20,8,3/16/2025,86
3360,2,1,3/10/2024,21
3361,4,6,8/14/2024,34
3362,35,1,8/8/2023,89
3363,14,8,7/22/2023,40
3364,21,1,8/5/2024,30
3365,48,4,1/28/2025,70
3366,15,3,10/26/2024,25
3367,39,2,4/9/2024,69
3368,50,8,1/17/2025,29
3369,20,6,11/10/2023,86
3370,6,4,7/7/2024,67
3371,28,3,8/12/2023,57
3372,48,6,3/29/2025,47
3373,43,6,11/20/2024,94
3374,2,5,2/12/2025,88
3375,28,3,11/4/2024,17
3376,34,9,3/16/2024,49
3377,14,6,12/16/2023,50
3378,9,5,1/26/2024,84
3379,23,7,5/10/2024,90
3380,44,1,1/6/2025,5
3381,35,7,5/6/2024,13
3382,22,1,5/4/2025,63
3383,5,9,12/17/2023,39
3384,41,6,12/23/2024,68
3385,29,7,12/12/2024,45
3386,35,7,12/18/2024,17
3387,50,1,3/27/2024,59
3388,34,2,10/21/2023,99
3389,4,3,2/13/2025,95
3390,45,8,2/14/2025,80
3391,49,9,4/26/2024,98
3392,9,8,7/13/2025,59
3393,14,6,9/29/2023,96
3394,45,2,9/15/2024,97
3395,5,2,10/29/2024,8
3396,50,7,2/24/2024,30
3397,47,9,12/7/2023,3
3398,27,6,8/20/2023,17
3399,11,1,4/2/2024,51
3400,30,9,7/6/2025,24
3401,37,7,3/11/2024,80
3402,39,3,1/18/2025,64
3403,34,2,12/22/2023,84
3404,24,3,4/30/2024,74
3405,16,2,1/28/2024,88
3406,30,2,11/11/2023,71
3407,24,4,9/7/2023,49
3408,3,6,4/21/2024,20
3409,29,3,8/16/2023,77
3410,42,9,1/14/2024,29
3411,12,5,10/29/2024,10
3412,27,5,12/6/2024,9
3413,29,7,12/20/2023,71
3414,2,9,9/29/2024,63
3415,29,1,10/1/2024,33
3416,40,9,9/27/2023,24
3417,9,2,12/18/2023,80
3418,44,3,3/12/2025,32
3419,28,5,7/1/2025,4
3420,37,4,10/28/2023,62
3421,23,5,12/11/2024,78
3422,13,5,7/28/2024,93
3423,5,5,2/21/2024,22
3424,32,5,12/8/2023,23
3425,28,2,11/14/2023,90
3426,15,1,5/1/2025,26
3427,24,8,8/26/2024,49
3428,32,3,11/22/2024,44
3429,21,7,5/1/2024,22
3430,5,8,10/7/2023,67
3431,37,6,7/3/2024,42
3432,36,6,7/14/2025,52
3433,28,3,7/18/2023,17
3434,32,9,3/17/2024,14
3435,23,3,11/26/2024,64
3436,16,5,10/1/2023,45
3437,50,6,9/13/2023,64
3438,10,1,12/21/2024,30
3439,29,9,9/15/2023,13
3440,27,7,4/19/2025,26
3441,35,1,11/9/2024,32
3442,42,6,6/26/2025,46
3443,45,7,8/9/2023,98
3444,24,5,11/9/2024,51
3445,23,5,9/29/2023,87
3446,3,7,7/18/2023,34
3447,36,3,3/30/2025,76
3448,45,3,10/10/2024,87
3449,14,1,2/20/2024,28
3450,4,8,11/15/2024,19
3451,44,2,8/18/2024,48
3452,48,3,10/1/2023,98
3453,42,7,5/16/2025,72
3454,32,8,10/19/2023,34
3455,20,9,8/18/2023,16
3456,17,8,7/20/2023,71
3457,29,7,3/13/2024,27
3458,39,1,2/15/2024,51
3459,32,1,7/8/2025,84
3460,4,8,12/11/2023,54
3461,24,7,2/26/2025,99
3462,44,2,12/16/2024,17
3463,42,9,11/15/2024,92
3464,2,7,6/18/2025,72
3465,14,9,5/26/2025,68
3466,40,1,1/7/2024,97
3467,42,3,8/29/2023,86
3468,38,2,9/3/2024,95
3469,34,6,9/19/2024,1
3470,46,4,4/10/2024,14
3471,43,2,1/14/2025,7
3472,2,2,7/4/2025,64
3473,36,6,10/22/2024,72
3474,6,9,1/29/2024,8
3475,36,6,8/1/2024,54
3476,22,4,1/6/2025,24
3477,5,9,9/5/2024,55
3478,38,2,12/15/2024,1
3479,41,6,8/18/2023,99
3480,22,7,9/9/2023,72
3481,48,3,3/4/2025,69
3482,11,4,6/1/2024,32
3483,43,7,8/14/2023,1
3484,31,9,12/2/2024,66
3485,42,5,3/27/2025,42
3486,29,2,10/17/2023,79
3487,33,8,4/17/2024,9
3488,22,9,8/10/2024,76
3489,49,2,12/21/2023,74
3490,27,1,12/4/2023,24
3491,8,4,6/4/2024,19
3492,48,1,11/13/2023,51
3493,6,1,6/6/2024,81
3494,46,5,1/5/2025,2
3495,25,7,10/13/2023,10
3496,34,3,4/9/2024,69
3497,9,7,2/1/2024,6
3498,36,5,3/7/2024,62
3499,31,8,5/18/2024,66
3500,19,7,5/21/2025,8
3501,49,1,9/7/2023,68
3502,1,1,8/29/2024,59
3503,24,7,6/12/2024,50
3504,34,6,7/5/2025,95
3505,17,9,1/10/2025,36
3506,34,8,12/21/2024,8
3507,35,6,2/11/2025,95
3508,36,6,5/16/2024,17
3509,13,9,8/5/2023,59
3510,25,4,2/28/2025,78
3511,12,9,4/4/2025,8
3512,21,8,9/4/2024,89
3513,37,3,11/16/2024,78
3514,46,4,5/13/2024,87
3515,38,7,6/20/2025,43
3516,1,3,3/15/2024,63
3517,48,3,3/16/2024,81
3518,6,8,5/9/2025,12
3519,45,5,10/29/2023,84
3520,45,5,6/1/2024,98
3521,11,8,4/15/2024,56
3522,16,6,2/8/2024,49
3523,22,5,5/31/2024,52
3524,46,1,8/21/2024,11
3525,11,5,9/17/2023,27
3526,37,8,12/7/2023,62
3527,26,9,8/12/2023,9
3528,26,6,3/24/2024,82
3529,42,3,11/16/2024,36
3530,21,8,7/7/2024,46
3531,26,5,8/7/2024,92
3532,15,2,5/14/2024,84
3533,39,1,7/3/2024,29
3534,35,8,7/8/2024,68
3535,11,2,9/26/2023,79
3536,9,3,9/1/2023,41
3537,42,9,6/6/2024,28
3538,23,1,2/22/2024,64
3539,4,8,12/26/2023,24
3540,30,2,4/15/2024,16
3541,28,8,3/23/2024,22
3542,25,2,2/21/2025,47
3543,22,7,7/21/2024,17
3544,25,3,6/6/2025,1
3545,26,4,7/22/2024,31
3546,50,1,7/16/2025,89
3547,29,1,5/19/2024,12
3548,46,8,8/6/2024,20
3549,41,8,2/4/2024,19
3550,32,2,8/21/2023,5
3551,26,4,11/17/2023,15
3552,28,2,9/20/2024,25
3553,20,8,8/21/2023,35
3554,48,7,12/4/2023,55
3555,2,7,8/16/2023,63
3556,23,3,11/14/2024,47
3557,39,5,5/20/2025,67
3558,5,1,3/22/2025,82
3559,21,4,7/14/2025,64
3560,22,4,6/5/2025,22
3561,49,1,1/23/2025,80
3562,11,7,3/21/2025,79
3563,30,5,1/17/2024,69
3564,28,1,10/19/2024,77
3565,36,5,8/21/2024,92
3566,17,8,9/13/2023,74
3567,21,8,3/1/2024,80
3568,37,2,5/31/2024,2
3569,36,1,2/20/2024,100
3570,25,2,2/8/2025,25
3571,24,6,7/13/2024,61
3572,30,5,7/24/2023,5
3573,42,4,3/7/2025,28
3574,35,8,3/9/2024,81
3575,21,5,11/16/2024,66
3576,6,4,10/8/2024,15
3577,21,8,12/9/2023,55
3578,8,1,5/16/2024,38
3579,5,9,5/15/2024,93
3580,40,2,8/4/2023,23
3581,10,8,3/24/2024,82
3582,31,9,2/21/2025,14
3583,30,8,6/20/2025,32
3584,21,9,8/16/2023,44
3585,36,4,6/22/2024,70
3586,27,2,3/10/2025,92
3587,38,3,3/18/2024,82
3588,35,8,2/19/2025,99
3589,32,5,5/6/2024,58
3590,26,4,7/26/2024,4
3591,4,3,5/22/2025,62
3592,27,3,10/13/2024,60
3593,36,7,6/20/2025,95
3594,37,8,12/24/2023,75
3595,27,5,7/21/2024,59
3596,47,8,8/2/2023,75
3597,48,9,6/28/2025,29
3598,6,4,10/17/2023,19
3599,18,2,1/5/2024,17
3600,26,5,5/19/2025,4
3601,44,2,2/16/2024,44
3602,24,2,4/6/2024,4
3603,7,6,6/11/2024,59
3604,44,1,7/10/2025,12
3605,14,2,4/29/2024,47
3606,13,5,11/20/2024,7
3607,26,5,3/19/2025,85
3608,43,3,4/30/2025,97
3609,43,5,5/14/2024,12
3610,2,9,10/17/2023,71
3611,46,2,10/25/2024,54
3612,47,6,11/13/2023,58
3613,23,8,5/24/2024,63
3614,28,3,9/28/2023,15
3615,1,2,10/4/2023,37
3616,32,1,1/14/2025,56
3617,12,1,6/28/2024,73
3618,46,4,1/30/2025,97
3619,50,6,2/5/2025,80
3620,35,7,12/29/2024,31
3621,26,8,1/15/2024,15
3622,31,8,5/18/2025,2
3623,12,1,4/19/2025,13
3624,29,8,4/26/2024,5
3625,5,1,4/28/2024,48
3626,35,3,1/5/2025,33
3627,7,5,8/2/2023,32
3628,16,8,6/14/2025,53
3629,32,8,5/14/2025,21
3630,17,6,6/1/2024,66
3631,21,4,8/16/2023,100
3632,27,4,7/9/2025,61
3633,40,8,8/30/2024,54
3634,47,3,8/31/2023,97
3635,15,8,10/13/2024,75
3636,23,4,1/18/2025,41
3637,8,9,8/24/2024,87
3638,25,2,12/27/2024,38
3639,11,1,3/30/2024,33
3640,21,4,5/7/2025,8
3641,10,9,6/28/2024,100
3642,50,7,11/2/2024,36
3643,9,9,2/9/2024,33
3644,48,9,8/23/2024,29
3645,1,9,4/6/2024,95
3646,22,9,8/29/2023,57
3647,6,7,9/5/2023,94
3648,30,8,1/11/2024,72
3649,34,2,3/6/2025,61
3650,13,9,7/17/2024,90
3651,22,2,2/19/2025,87
3652,6,8,1/12/2025,55
3653,41,2,10/22/2023,52
3654,46,8,12/31/2023,43
3655,24,3,2/20/2024,26
3656,21,2,6/10/2025,2
3657,39,6,3/14/2024,55
3658,23,6,12/8/2023,90
3659,5,1,6/21/2025,18
3660,7,7,12/16/2024,91
3661,3,1,3/26/2024,50
3662,13,4,3/22/2024,81
3663,12,6,6/20/2025,45
3664,6,8,2/25/2025,15
3665,34,8,8/22/2023,7
3666,15,7,7/31/2023,81
3667,47,5,6/15/2025,83
3668,18,6,12/15/2024,27
3669,49,8,2/20/2024,40
3670,3,3,3/11/2024,17
3671,22,6,11/6/2023,32
3672,35,4,1/4/2025,16
3673,28,3,1/18/2024,63
3674,41,3,4/11/2024,94
3675,42,4,5/14/2025,78
3676,12,6,11/30/2023,60
3677,1,1,7/2/2025,82
3678,36,2,6/13/2024,86
3679,30,4,5/27/2025,52
3680,23,9,5/21/2025,80
3681,37,8,6/12/2025,49
3682,28,8,2/22/2025,49
3683,49,7,8/22/2024,80
3684,5,6,12/8/2024,26
3685,36,7,11/8/2023,51
3686,47,6,2/28/2024,43
3687,10,3,7/6/2025,70
3688,5,6,7/10/2024,71
3689,14,7,8/6/2023,9
3690,24,6,11/22/2023,44
3691,28,2,1/5/2025,64
3692,21,6,1/12/2025,90
3693,45,2,7/10/2024,2
3694,40,1,4/10/2025,36
3695,12,5,5/26/2025,3
3696,20,4,7/8/2025,54
3697,32,9,7/30/2024,21
3698,38,9,8/26/2024,67
3699,40,9,6/4/2024,9
3700,42,3,11/5/2024,12
3701,21,3,9/2/2023,72
3702,17,3,6/4/2025,37
3703,1,5,11/11/2024,85
3704,44,6,1/19/2025,37
3705,28,6,9/8/2023,67
3706,2,3,12/22/2024,56
3707,17,2,7/30/2024,85
3708,39,6,3/19/2024,63
3709,14,4,6/16/2024,26
3710,14,9,7/8/2024,88
3711,44,2,9/5/2024,46
3712,48,4,10/13/2023,53
3713,18,2,1/10/2024,60
3714,40,5,10/14/2023,98
3715,34,3,3/15/2024,32
3716,43,4,3/28/2024,91
3717,1,9,12/15/2023,62
3718,42,5,4/30/2024,47
3719,18,9,9/21/2023,61
3720,48,5,5/14/2025,94
3721,34,9,9/18/2024,4
3722,23,8,6/16/2024,2
3723,49,1,4/18/2024,23
3724,16,3,9/10/2024,55
3725,19,5,10/1/2024,41
3726,37,3,11/14/2023,68
3727,6,1,3/18/2025,37
3728,24,2,1/3/2025,11
3729,17,2,3/29/2025,36
3730,48,4,3/14/2024,100
3731,16,6,6/8/2025,15
3732,39,2,5/29/2024,67
3733,48,6,11/3/2024,30
3734,41,1,1/18/2025,57
3735,6,8,3/24/2024,62
3736,16,3,5/28/2024,87
3737,9,8,9/24/2023,33
3738,29,3,4/12/2024,65
3739,4,1,8/29/2024,1
3740,26,4,4/28/2025,3
3741,38,3,11/5/2024,9
3742,26,8,5/6/2024,32
3743,14,1,1/20/2025,77
3744,35,9,2/12/2025,45
3745,49,9,1/12/2025,95
3746,43,6,9/27/2023,57
3747,24,5,9/21/2024,21
3748,8,5,11/22/2024,23
3749,40,6,10/1/2024,77
3750,25,7,6/9/2024,26
3751,4,8,1/25/2024,89
3752,15,3,2/8/2025,72
3753,16,1,8/26/2024,30
3754,11,5,7/16/2025,69
3755,28,1,9/22/2023,24
3756,7,2,6/3/2025,74
3757,50,8,12/11/2024,83
3758,38,3,3/17/2025,64
3759,24,4,1/29/2024,35
3760,31,6,9/1/2023,22
3761,4,8,3/1/2024,39
3762,37,1,8/10/2023,55
3763,35,2,11/15/2023,7
3764,6,6,2/29/2024,62
3765,46,8,6/22/2024,39
3766,33,8,10/31/2024,20
3767,32,3,11/9/2023,56
3768,46,4,1/11/2025,96
3769,38,4,5/1/2025,66
3770,35,4,10/4/2023,15
3771,17,2,9/6/2024,74
3772,32,6,9/1/2024,21
3773,14,8,10/9/2024,79
3774,19,9,4/22/2025,34
3775,24,1,2/9/2024,35
3776,39,1,4/30/2024,5
3777,11,9,1/22/2024,56
3778,7,4,2/25/2025,83
3779,45,7,5/22/2024,7
3780,24,2,2/7/2024,53
3781,24,1,7/11/2024,44
3782,14,7,2/5/2024,58
3783,24,6,2/18/2025,42
3784,11,3,8/7/2023,100
3785,8,4,6/9/2025,18
3786,44,1,9/6/2023,6
3787,15,7,6/1/2025,4
3788,42,9,7/22/2023,69
3789,2,1,4/20/2024,14
3790,24,2,8/26/2023,41
3791,45,2,10/17/2024,47
3792,10,6,11/28/2024,97
3793,32,5,12/18/2023,53
3794,17,6,10/5/2024,21
3795,10,1,3/19/2024,13
3796,22,6,8/9/2024,66
3797,6,6,10/1/2024,15
3798,27,7,4/10/2024,80
3799,20,2,2/27/2024,99
3800,1,6,4/9/2024,45
3801,17,9,6/11/2024,84
3802,1,9,11/2/2024,65
3803,37,2,3/30/2025,46
3804,15,5,9/9/2023,3
3805,1,7,1/10/2025,17
3806,17,5,2/1/2025,17
3807,46,3,11/26/2024,84
3808,45,1,4/14/2025,20
3809,43,7,3/30/2024,4
3810,44,8,11/27/2023,75
3811,38,6,8/1/2023,15
3812,43,7,1/9/2024,57
3813,2,9,7/15/2025,45
3814,18,2,2/12/2025,27
3815,12,5,6/26/2024,88
3816,29,3,4/10/2024,20
3817,23,2,10/6/2024,79
3818,47,3,11/3/2024,6
3819,9,4,5/13/2025,18
3820,8,2,6/22/2024,86
3821,50,2,9/14/2024,49
3822,16,8,1/11/2025,85
3823,23,3,1/1/2025,24
3824,29,3,6/27/2024,81
3825,10,4,12/26/2024,11
3826,12,5,12/25/2023,18
3827,12,3,7/24/2024,35
3828,30,6,12/24/2024,55
3829,10,3,1/8/2025,95
3830,14,8,2/25/2025,28
3831,4,4,8/4/2023,88
3832,47,5,10/23/2023,36
3833,20,3,5/9/2025,24
3834,41,5,7/4/2024,33
3835,39,7,3/11/2025,94
3836,7,3,7/18/2023,37
3837,30,3,6/16/2025,13
3838,41,1,3/18/2025,16
3839,24,2,9/26/2024,43
3840,10,4,9/25/2024,73
3841,45,9,3/16/2024,50
3842,38,3,10/27/2024,13
3843,36,5,3/22/2024,71
3844,17,9,12/22/2023,35
3845,21,4,12/8/2024,90
3846,46,4,2/29/2024,73
3847,3,6,11/18/2023,35
3848,1,7,4/27/2024,24
3849,18,6,3/23/2025,97
3850,2,4,9/6/2024,85
3851,40,7,10/22/2024,53
3852,48,3,6/11/2024,86
3853,4,3,9/9/2024,39
3854,32,7,6/20/2024,19
3855,19,6,6/4/2024,44
3856,20,2,5/12/2024,46
3857,42,1,4/22/2025,45
3858,49,6,6/24/2025,32
3859,49,9,10/12/2023,5
3860,7,3,1/18/2024,76
3861,9,9,4/2/2025,6
3862,7,6,8/17/2023,82
3863,27,4,2/22/2025,7
3864,21,2,1/27/2025,83
3865,35,9,4/11/2024,15
3866,24,5,7/12/2025,73
3867,32,5,12/9/2023,20
3868,12,2,12/4/2024,59
3869,23,5,1/31/2025,84
3870,36,6,5/9/2025,4
3871,49,2,12/9/2024,74
3872,29,1,7/8/2025,40
3873,3,6,9/10/2024,65
3874,43,9,8/7/2024,35
3875,8,9,1/27/2025,88
3876,34,9,2/1/2024,44
3877,14,5,10/2/2023,7
3878,36,1,6/29/2025,22
3879,48,3,8/27/2023,23
3880,46,8,5/30/2024,65
3881,32,9,11/29/2023,88
